programmeCode,studyYear,academicYear,course,courseType
10001,3.0,2016-2017,1974,elective
10001,3.0,2016-2017,1736,elective
10001,3.0,2016-2017,1702,elective
10001,3.0,2016-2017,1584,elective
10001,3.0,2016-2017,1580,elective
10001,3.0,2016-2017,1573,elective
10001,3.0,2016-2017,1559,elective
10001,3.0,2016-2017,1468,elective
10001,3.0,2016-2017,1457,elective
10001,3.0,2016-2017,1316,elective
10001,3.0,2016-2017,1273,elective
10001,3.0,2017-2018,1754,compulsory
10001,3.0,2017-2018,1286,compulsory
10001,3.0,2017-2018,1790,compulsory
10001,3.0,2017-2018,1734,compulsory
10001,3.0,2017-2018,1863,elective
10001,3.0,2017-2018,1714,elective
10001,3.0,2017-2018,1613,elective
10001,3.0,2017-2018,1602,elective
10001,3.0,2017-2018,1551,elective
10001,3.0,2017-2018,1442,elective
10001,3.0,2017-2018,1220,elective
10001,3.0,2017-2018,1217,elective
10001,3.0,2017-2018,1122,elective
10001,3.0,2018-2019,1474,compulsory
10001,3.0,2018-2019,1913,compulsory-elective
10001,3.0,2018-2019,1906,compulsory-elective
10001,3.0,2018-2019,1923,elective
10001,3.0,2018-2019,1832,elective
10001,3.0,2018-2019,1772,elective
10001,3.0,2018-2019,1719,elective
10001,3.0,2018-2019,1698,elective
10001,3.0,2018-2019,1613,elective
10001,3.0,2018-2019,1475,elective
10001,3.0,2018-2019,1451,elective
10001,3.0,2018-2019,1425,elective
10001,3.0,2018-2019,1272,elective
10001,3.0,2018-2019,1184,elective
10001,3.0,2018-2019,1064,elective
10001,3.0,2019-2020,1702,compulsory
10001,3.0,2019-2020,1474,compulsory
10001,3.0,2019-2020,1739,compulsory-elective
10001,3.0,2019-2020,1727,compulsory-elective
10001,3.0,2019-2020,1562,compulsory-elective
10001,3.0,2019-2020,1539,compulsory-elective
10001,3.0,2019-2020,1430,compulsory-elective
10001,3.0,2019-2020,1219,compulsory-elective
10001,3.0,2019-2020,1931,elective
10001,3.0,2019-2020,1563,elective
10001,3.0,2019-2020,1550,elective
10001,3.0,2019-2020,1475,elective
10001,3.0,2019-2020,1450,elective
10001,3.0,2019-2020,1433,elective
10001,3.0,2019-2020,1432,elective
10001,3.0,2019-2020,1289,elective
10001,3.0,2019-2020,1172,elective
10001,3.0,2019-2020,1156,elective
10001,3.0,2019-2020,1154,elective
10001,3.0,2019-2020,1009,elective
10001,3.0,2020-2021,1842,compulsory
10001,3.0,2020-2021,1559,compulsory-elective
10001,3.0,2020-2021,1248,compulsory-elective
10001,3.0,2020-2021,1850,elective
10001,3.0,2020-2021,1789,elective
10001,3.0,2020-2021,1708,elective
10001,3.0,2020-2021,1664,elective
10001,3.0,2020-2021,1593,elective
10001,3.0,2020-2021,1500,elective
10001,3.0,2020-2021,1493,elective
10001,3.0,2020-2021,1443,elective
10001,3.0,2020-2021,1292,elective
10001,3.0,2020-2021,1167,elective
10001,3.0,2021-2022,1923,compulsory
10001,3.0,2021-2022,1920,compulsory-elective
10001,3.0,2021-2022,1582,compulsory-elective
10001,3.0,2021-2022,1537,compulsory-elective
10001,3.0,2021-2022,1963,elective
10001,3.0,2021-2022,1897,elective
10001,3.0,2021-2022,1793,elective
10001,3.0,2021-2022,1612,elective
10001,3.0,2021-2022,1482,elective
10001,3.0,2021-2022,1448,elective
10001,3.0,2021-2022,1126,elective
10001,3.0,2021-2022,1108,elective
10001,3.0,2022-2023,1419,compulsory
10001,3.0,2022-2023,1978,compulsory-elective
10001,3.0,2022-2023,1707,compulsory-elective
10001,3.0,2022-2023,1258,compulsory-elective
10001,3.0,2022-2023,1229,compulsory-elective
10001,3.0,2022-2023,1082,compulsory-elective
10001,3.0,2022-2023,1764,elective
10001,3.0,2022-2023,1752,elective
10001,3.0,2022-2023,1718,elective
10001,3.0,2022-2023,1703,elective
10001,3.0,2022-2023,1667,elective
10001,3.0,2022-2023,1567,elective
10001,3.0,2022-2023,1442,elective
10001,3.0,2022-2023,1400,elective
10001,3.0,2022-2023,1268,elective
10001,3.0,2022-2023,1199,elective
10001,3.0,2023-2024,1843,compulsory
10001,3.0,2023-2024,1793,compulsory-elective
10001,3.0,2023-2024,1550,compulsory-elective
10001,3.0,2023-2024,1480,compulsory-elective
10001,3.0,2023-2024,1453,compulsory-elective
10001,3.0,2023-2024,1189,compulsory-elective
10001,3.0,2023-2024,1891,elective
10001,3.0,2023-2024,1883,elective
10001,3.0,2023-2024,1871,elective
10001,3.0,2023-2024,1798,elective
10001,3.0,2023-2024,1714,elective
10001,3.0,2023-2024,1603,elective
10001,3.0,2023-2024,1569,elective
10001,3.0,2023-2024,1513,elective
10001,3.0,2023-2024,1433,elective
10001,3.0,2023-2024,1383,elective
10001,3.0,2023-2024,1375,elective
10001,3.0,2023-2024,1359,elective
10001,3.0,2023-2024,1273,elective
10001,3.0,2023-2024,1270,elective
10001,3.0,2023-2024,1236,elective
10001,3.0,2024-2025,1400,compulsory
10001,3.0,2024-2025,1732,compulsory-elective
10001,3.0,2024-2025,1030,compulsory-elective
10001,3.0,2024-2025,1929,elective
10001,3.0,2024-2025,1888,elective
10001,3.0,2024-2025,1866,elective
10001,3.0,2024-2025,1794,elective
10001,3.0,2024-2025,1758,elective
10001,3.0,2024-2025,1667,elective
10001,3.0,2024-2025,1514,elective
10001,3.0,2024-2025,1407,elective
10001,3.0,2024-2025,1346,elective
10001,3.0,2024-2025,1235,elective
10001,3.0,2024-2025,1232,elective
10001,3.0,2024-2025,1193,elective
10001,3.0,2024-2025,1153,elective
10001,3.0,2024-2025,1085,elective
10001,3.0,2024-2025,1062,elective
10001,3.0,2024-2025,1028,elective
10001,3.0,2025-2026,1271,compulsory
10001,3.0,2025-2026,1930,compulsory-elective
10001,3.0,2025-2026,1259,compulsory-elective
10001,3.0,2025-2026,1181,compulsory-elective
10001,3.0,2025-2026,1992,elective
10001,3.0,2025-2026,1915,elective
10001,3.0,2025-2026,1898,elective
10001,3.0,2025-2026,1876,elective
10001,3.0,2025-2026,1853,elective
10001,3.0,2025-2026,1812,elective
10001,3.0,2025-2026,1773,elective
10001,3.0,2025-2026,1702,elective
10001,3.0,2025-2026,1337,elective
10001,3.0,2025-2026,1269,elective
10001,3.0,2025-2026,1184,elective
10001,3.0,2025-2026,1124,elective
10001,3.0,2026-2027,1414,compulsory
10001,3.0,2026-2027,1970,compulsory-elective
10001,3.0,2026-2027,1926,compulsory-elective
10001,3.0,2026-2027,1653,compulsory-elective
10001,3.0,2026-2027,1282,compulsory-elective
10001,3.0,2026-2027,1087,compulsory-elective
10001,3.0,2026-2027,1916,elective
10001,3.0,2026-2027,1875,elective
10001,3.0,2026-2027,1848,elective
10001,3.0,2026-2027,1658,elective
10001,3.0,2026-2027,1641,elective
10001,3.0,2026-2027,1627,elective
10001,3.0,2026-2027,1458,elective
10001,3.0,2026-2027,1329,elective
10001,3.0,2026-2027,1229,elective
10001,3.0,2026-2027,1155,elective
10002,1.0,2010-2011,1861,compulsory
10002,1.0,2010-2011,1997,compulsory-elective
10002,1.0,2010-2011,1411,compulsory-elective
10002,1.0,2010-2011,1961,elective
10002,1.0,2010-2011,1868,elective
10002,1.0,2010-2011,1833,elective
10002,1.0,2010-2011,1803,elective
10002,1.0,2010-2011,1606,elective
10002,1.0,2010-2011,1404,elective
10002,1.0,2010-2011,1263,elective
10002,1.0,2010-2011,1214,elective
10002,1.0,2010-2011,1190,elective
10002,1.0,2010-2011,1130,elective
10002,1.0,2010-2011,1109,elective
10002,1.0,2011-2012,1520,compulsory
10002,1.0,2011-2012,1719,compulsory-elective
10002,1.0,2011-2012,1017,compulsory-elective
10002,1.0,2011-2012,1980,elective
10002,1.0,2011-2012,1976,elective
10002,1.0,2011-2012,1977,elective
10002,1.0,2011-2012,1853,elective
10002,1.0,2011-2012,1770,elective
10002,1.0,2011-2012,1495,elective
10002,1.0,2011-2012,1453,elective
10002,1.0,2011-2012,1348,elective
10002,1.0,2011-2012,1246,elective
10002,1.0,2011-2012,1230,elective
10002,1.0,2011-2012,1193,elective
10002,1.0,2011-2012,1189,elective
10002,1.0,2011-2012,1174,elective
10002,1.0,2011-2012,1079,elective
10002,1.0,2012-2013,1879,compulsory
10002,1.0,2012-2013,1655,compulsory
10002,1.0,2012-2013,1404,compulsory
10002,1.0,2012-2013,1374,compulsory
10002,1.0,2012-2013,1650,elective
10002,1.0,2012-2013,1537,elective
10002,1.0,2012-2013,1520,elective
10002,1.0,2012-2013,1518,elective
10002,1.0,2012-2013,1462,elective
10002,1.0,2012-2013,1428,elective
10002,1.0,2012-2013,1405,elective
10002,1.0,2012-2013,1361,elective
10002,1.0,2012-2013,1326,elective
10002,1.0,2012-2013,1237,elective
10002,1.0,2012-2013,1210,elective
10002,1.0,2012-2013,1200,elective
10002,1.0,2012-2013,1160,elective
10002,1.0,2012-2013,1110,elective
10002,1.0,2012-2013,1059,elective
10002,1.0,2012-2013,1031,elective
10002,1.0,2013-2014,1111,compulsory
10002,1.0,2013-2014,1968,compulsory-elective
10002,1.0,2013-2014,1835,compulsory-elective
10002,1.0,2013-2014,1467,compulsory-elective
10002,1.0,2013-2014,1452,compulsory-elective
10002,1.0,2013-2014,1289,compulsory-elective
10002,1.0,2013-2014,1222,compulsory-elective
10002,1.0,2013-2014,1957,elective
10002,1.0,2013-2014,1886,elective
10002,1.0,2013-2014,1748,elective
10002,1.0,2013-2014,1726,elective
10002,1.0,2013-2014,1714,elective
10002,1.0,2013-2014,1622,elective
10002,1.0,2013-2014,1613,elective
10002,1.0,2013-2014,1589,elective
10002,1.0,2013-2014,1491,elective
10002,1.0,2013-2014,1488,elective
10002,1.0,2013-2014,1389,elective
10002,1.0,2013-2014,1292,elective
10002,1.0,2013-2014,1127,elective
10002,1.0,2013-2014,1103,elective
10002,1.0,2013-2014,1028,elective
10002,1.0,2014-2015,1408,compulsory
10002,1.0,2014-2015,1952,compulsory-elective
10002,1.0,2014-2015,1545,compulsory-elective
10002,1.0,2014-2015,1026,compulsory-elective
10002,1.0,2014-2015,1956,elective
10002,1.0,2014-2015,1907,elective
10002,1.0,2014-2015,1814,elective
10002,1.0,2014-2015,1813,elective
10002,1.0,2014-2015,1659,elective
10002,1.0,2014-2015,1524,elective
10002,1.0,2014-2015,1504,elective
10002,1.0,2014-2015,1491,elective
10002,1.0,2014-2015,1440,elective
10002,1.0,2014-2015,1289,elective
10002,1.0,2014-2015,1205,elective
10002,1.0,2014-2015,1196,elective
10002,1.0,2014-2015,1131,elective
10002,1.0,2015-2016,1680,compulsory
10002,1.0,2015-2016,1882,compulsory-elective
10002,1.0,2015-2016,1290,compulsory-elective
10002,1.0,2015-2016,1216,compulsory-elective
10002,1.0,2015-2016,1213,compulsory-elective
10002,1.0,2015-2016,1930,elective
10002,1.0,2015-2016,1922,elective
10002,1.0,2015-2016,1884,elective
10002,1.0,2015-2016,1867,elective
10002,1.0,2015-2016,1722,elective
10002,1.0,2015-2016,1626,elective
10002,1.0,2015-2016,1611,elective
10002,1.0,2015-2016,1598,elective
10002,1.0,2015-2016,1292,elective
10002,1.0,2015-2016,1134,elective
10002,1.0,2015-2016,1118,elective
10002,1.0,2015-2016,1070,elective
10002,1.0,2015-2016,1030,elective
10002,1.0,2016-2017,1381,compulsory
10002,1.0,2016-2017,1867,compulsory-elective
10002,1.0,2016-2017,1541,compulsory-elective
10002,1.0,2016-2017,1443,compulsory-elective
10002,1.0,2016-2017,1118,compulsory-elective
10002,1.0,2016-2017,1036,compulsory-elective
10002,1.0,2016-2017,1922,elective
10002,1.0,2016-2017,1732,elective
10002,1.0,2016-2017,1712,elective
10002,1.0,2016-2017,1576,elective
10002,1.0,2016-2017,1572,elective
10002,1.0,2016-2017,1563,elective
10002,1.0,2016-2017,1538,elective
10002,1.0,2016-2017,1519,elective
10002,1.0,2016-2017,1504,elective
10002,1.0,2016-2017,1380,elective
10002,1.0,2016-2017,1357,elective
10002,1.0,2016-2017,1326,elective
10002,1.0,2016-2017,1263,elective
10002,1.0,2016-2017,1200,elective
10002,1.0,2016-2017,1152,elective
10002,1.0,2016-2017,1062,elective
10002,1.0,2017-2018,1860,compulsory
10002,1.0,2017-2018,1010,compulsory
10002,1.0,2017-2018,1968,compulsory-elective
10002,1.0,2017-2018,1892,compulsory-elective
10002,1.0,2017-2018,1683,compulsory-elective
10002,1.0,2017-2018,1626,compulsory-elective
10002,1.0,2017-2018,1416,compulsory-elective
10002,1.0,2017-2018,1828,elective
10002,1.0,2017-2018,1737,elective
10002,1.0,2017-2018,1609,elective
10002,1.0,2017-2018,1493,elective
10002,1.0,2017-2018,1356,elective
10002,1.0,2017-2018,1174,elective
10002,1.0,2017-2018,1166,elective
10002,1.0,2017-2018,1094,elective
10002,1.0,2017-2018,1024,elective
10002,1.0,2018-2019,1751,compulsory
10002,1.0,2018-2019,1035,compulsory
10002,1.0,2018-2019,1723,compulsory-elective
10002,1.0,2018-2019,1615,compulsory-elective
10002,1.0,2018-2019,1402,compulsory-elective
10002,1.0,2018-2019,1258,compulsory-elective
10002,1.0,2018-2019,1176,compulsory-elective
10002,1.0,2018-2019,1164,compulsory-elective
10002,1.0,2018-2019,1981,elective
10002,1.0,2018-2019,1912,elective
10002,1.0,2018-2019,1818,elective
10002,1.0,2018-2019,1739,elective
10002,1.0,2018-2019,1678,elective
10002,1.0,2018-2019,1630,elective
10002,1.0,2018-2019,1587,elective
10002,1.0,2018-2019,1473,elective
10002,1.0,2018-2019,1453,elective
10002,1.0,2018-2019,1323,elective
10002,1.0,2018-2019,1322,elective
10002,1.0,2018-2019,1316,elective
10002,1.0,2018-2019,1304,elective
10002,1.0,2018-2019,1145,elective
10002,1.0,2018-2019,1052,elective
10002,1.0,2019-2020,1475,compulsory
10002,1.0,2019-2020,1200,compulsory
10002,1.0,2019-2020,1809,compulsory-elective
10002,1.0,2019-2020,1670,compulsory-elective
10002,1.0,2019-2020,1642,compulsory-elective
10002,1.0,2019-2020,1414,compulsory-elective
10002,1.0,2019-2020,1300,compulsory-elective
10002,1.0,2019-2020,1976,elective
10002,1.0,2019-2020,1940,elective
10002,1.0,2019-2020,1926,elective
10002,1.0,2019-2020,1896,elective
10002,1.0,2019-2020,1799,elective
10002,1.0,2019-2020,1718,elective
10002,1.0,2019-2020,1690,elective
10002,1.0,2019-2020,1552,elective
10002,1.0,2019-2020,1546,elective
10002,1.0,2019-2020,1340,elective
10002,1.0,2019-2020,1042,elective
10002,1.0,2020-2021,1044,compulsory
10002,1.0,2020-2021,1441,compulsory-elective
10002,1.0,2020-2021,1214,compulsory-elective
10002,1.0,2020-2021,1904,elective
10002,1.0,2020-2021,1763,elective
10002,1.0,2020-2021,1651,elective
10002,1.0,2020-2021,1623,elective
10002,1.0,2020-2021,1456,elective
10002,1.0,2020-2021,1351,elective
10002,1.0,2020-2021,1307,elective
10002,1.0,2020-2021,1282,elective
10002,1.0,2020-2021,1102,elective
10002,1.0,2021-2022,1748,compulsory
10002,1.0,2021-2022,1734,compulsory
10002,1.0,2021-2022,1989,compulsory-elective
10002,1.0,2021-2022,1713,compulsory-elective
10002,1.0,2021-2022,1621,compulsory-elective
10002,1.0,2021-2022,1341,compulsory-elective
10002,1.0,2021-2022,1077,compulsory-elective
10002,1.0,2021-2022,1995,elective
10002,1.0,2021-2022,1953,elective
10002,1.0,2021-2022,1830,elective
10002,1.0,2021-2022,1821,elective
10002,1.0,2021-2022,1597,elective
10002,1.0,2021-2022,1308,elective
10002,1.0,2021-2022,1292,elective
10002,1.0,2021-2022,1270,elective
10002,1.0,2021-2022,1241,elective
10002,1.0,2021-2022,1203,elective
10002,1.0,2021-2022,1184,elective
10002,1.0,2021-2022,1185,elective
10002,1.0,2021-2022,1170,elective
10002,1.0,2021-2022,1080,elective
10002,1.0,2021-2022,1059,elective
10002,1.0,2022-2023,1295,compulsory
10002,1.0,2022-2023,1888,compulsory-elective
10002,1.0,2022-2023,1522,compulsory-elective
10002,1.0,2022-2023,1929,elective
10002,1.0,2022-2023,1907,elective
10002,1.0,2022-2023,1790,elective
10002,1.0,2022-2023,1524,elective
10002,1.0,2022-2023,1470,elective
10002,1.0,2022-2023,1373,elective
10002,1.0,2022-2023,1274,elective
10002,1.0,2022-2023,1273,elective
10002,1.0,2022-2023,1247,elective
10002,1.0,2022-2023,1185,elective
10002,1.0,2022-2023,1117,elective
10002,1.0,2023-2024,1332,compulsory
10002,1.0,2023-2024,1251,compulsory
10002,1.0,2023-2024,1590,compulsory
10002,1.0,2023-2024,1471,compulsory
10002,1.0,2023-2024,1967,elective
10002,1.0,2023-2024,1851,elective
10002,1.0,2023-2024,1745,elective
10002,1.0,2023-2024,1684,elective
10002,1.0,2023-2024,1518,elective
10002,1.0,2023-2024,1405,elective
10002,1.0,2023-2024,1306,elective
10002,1.0,2023-2024,1087,elective
10002,1.0,2023-2024,1044,elective
10002,1.0,2024-2025,1583,compulsory
10002,1.0,2024-2025,1263,compulsory
10002,1.0,2024-2025,1494,compulsory-elective
10002,1.0,2024-2025,1046,compulsory-elective
10002,1.0,2024-2025,1020,compulsory-elective
10002,1.0,2024-2025,1795,elective
10002,1.0,2024-2025,1707,elective
10002,1.0,2024-2025,1682,elective
10002,1.0,2024-2025,1465,elective
10002,1.0,2024-2025,1420,elective
10002,1.0,2024-2025,1298,elective
10002,1.0,2024-2025,1224,elective
10002,1.0,2024-2025,1200,elective
10002,1.0,2025-2026,1114,compulsory
10002,1.0,2025-2026,1226,compulsory-elective
10002,1.0,2025-2026,1078,compulsory-elective
10002,1.0,2025-2026,1984,elective
10002,1.0,2025-2026,1806,elective
10002,1.0,2025-2026,1712,elective
10002,1.0,2025-2026,1706,elective
10002,1.0,2025-2026,1513,elective
10002,1.0,2025-2026,1470,elective
10002,1.0,2025-2026,1299,elective
10002,1.0,2025-2026,1255,elective
10002,1.0,2025-2026,1241,elective
10002,1.0,2025-2026,1149,elective
10002,1.0,2026-2027,1745,compulsory
10002,1.0,2026-2027,1354,compulsory
10002,1.0,2026-2027,1933,compulsory-elective
10002,1.0,2026-2027,1579,compulsory-elective
10002,1.0,2026-2027,1433,compulsory-elective
10002,1.0,2026-2027,1229,compulsory-elective
10002,1.0,2026-2027,1047,compulsory-elective
10002,1.0,2026-2027,1930,elective
10002,1.0,2026-2027,1893,elective
10002,1.0,2026-2027,1887,elective
10002,1.0,2026-2027,1867,elective
10002,1.0,2026-2027,1820,elective
10002,1.0,2026-2027,1358,elective
10002,1.0,2026-2027,1335,elective
10002,1.0,2026-2027,1176,elective
10002,1.0,2026-2027,1110,elective
10002,1.0,2026-2027,1038,elective
10002,2.0,2010-2011,1029,compulsory
10002,2.0,2010-2011,1674,compulsory-elective
10002,2.0,2010-2011,1409,compulsory-elective
10002,2.0,2010-2011,1955,elective
10002,2.0,2010-2011,1913,elective
10002,2.0,2010-2011,1811,elective
10002,2.0,2010-2011,1809,elective
10002,2.0,2010-2011,1668,elective
10002,2.0,2010-2011,1596,elective
10002,2.0,2010-2011,1475,elective
10002,2.0,2010-2011,1453,elective
10002,2.0,2010-2011,1380,elective
10002,2.0,2010-2011,1325,elective
10002,2.0,2010-2011,1304,elective
10002,2.0,2010-2011,1292,elective
10002,2.0,2010-2011,1284,elective
10002,2.0,2010-2011,1258,elective
10002,2.0,2010-2011,1078,elective
10002,2.0,2010-2011,1060,elective
10002,2.0,2011-2012,1135,compulsory
10002,2.0,2011-2012,1995,compulsory-elective
10002,2.0,2011-2012,1915,compulsory-elective
10002,2.0,2011-2012,1547,compulsory-elective
10002,2.0,2011-2012,1057,compulsory-elective
10002,2.0,2011-2012,1991,elective
10002,2.0,2011-2012,1992,elective
10002,2.0,2011-2012,1987,elective
10002,2.0,2011-2012,1846,elective
10002,2.0,2011-2012,1847,elective
10002,2.0,2011-2012,1423,elective
10002,2.0,2011-2012,1422,elective
10002,2.0,2011-2012,1334,elective
10002,2.0,2011-2012,1324,elective
10002,2.0,2011-2012,1166,elective
10002,2.0,2012-2013,1288,compulsory
10002,2.0,2012-2013,1260,compulsory
10002,2.0,2012-2013,1866,compulsory-elective
10002,2.0,2012-2013,1338,compulsory-elective
10002,2.0,2012-2013,1183,compulsory-elective
10002,2.0,2012-2013,1181,compulsory-elective
10002,2.0,2012-2013,1122,compulsory-elective
10002,2.0,2012-2013,1807,elective
10002,2.0,2012-2013,1629,elective
10002,2.0,2012-2013,1609,elective
10002,2.0,2012-2013,1523,elective
10002,2.0,2012-2013,1506,elective
10002,2.0,2012-2013,1435,elective
10002,2.0,2012-2013,1421,elective
10002,2.0,2012-2013,1314,elective
10002,2.0,2013-2014,1935,compulsory
10002,2.0,2013-2014,1789,compulsory-elective
10002,2.0,2013-2014,1316,compulsory-elective
10002,2.0,2013-2014,1957,elective
10002,2.0,2013-2014,1761,elective
10002,2.0,2013-2014,1618,elective
10002,2.0,2013-2014,1580,elective
10002,2.0,2013-2014,1483,elective
10002,2.0,2013-2014,1221,elective
10002,2.0,2013-2014,1205,elective
10002,2.0,2013-2014,1183,elective
10002,2.0,2014-2015,1519,compulsory
10002,2.0,2014-2015,1411,compulsory-elective
10002,2.0,2014-2015,1204,compulsory-elective
10002,2.0,2014-2015,1990,elective
10002,2.0,2014-2015,1989,elective
10002,2.0,2014-2015,1973,elective
10002,2.0,2014-2015,1786,elective
10002,2.0,2014-2015,1664,elective
10002,2.0,2014-2015,1475,elective
10002,2.0,2014-2015,1366,elective
10002,2.0,2014-2015,1330,elective
10002,2.0,2014-2015,1234,elective
10002,2.0,2014-2015,1011,elective
10002,2.0,2015-2016,1905,compulsory
10002,2.0,2015-2016,1913,compulsory-elective
10002,2.0,2015-2016,1870,compulsory-elective
10002,2.0,2015-2016,1759,compulsory-elective
10002,2.0,2015-2016,1236,compulsory-elective
10002,2.0,2015-2016,1885,elective
10002,2.0,2015-2016,1843,elective
10002,2.0,2015-2016,1797,elective
